"created_at","id_str","text","geo","user_id","user_follower_count","location","full_text","original_text","word_tokens","cleaned_text","sentiment_score","sentiment"
"Tue Nov 02 15:52:06 +0000 2021","1455563375765770242","Episode 1093 – Tesla Issues A Recall Over A Software Bug https://t.co/YpBIx6JNzl #infosec #infosecurity… https://t.co/JVaUsVH6Rm","NA","1343113027139284992","563",NA,"Episode 1093 – Tesla Issues A Recall Over A Software Bug https://t.co/YpBIx6JNzl #infosec #infosecurity #cybersecurity #threatintel #threatintelligence #hacking #cybernews #cyberattack #threathunting #cloudsecurity #cloudcomputing #malware #ransomware #devops #dfir #cyber","Episode 1093 – Tesla Issues A Recall Over A Software Bug https://t.co/YpBIx6JNzl #infosec #infosecurity #cybersecurity #threatintel #threatintelligence #hacking #cybernews #cyberattack #threathunting #cloudsecurity #cloudcomputing #malware #ransomware #devops #dfir #cyber","c(""episode"", ""1093"", ""tesla"", ""issues"", ""a"", ""recall"", ""over"", ""a"", ""software"", ""bug"", ""https://t.co/YpBIx6JNzl"", ""#infosec"", ""#infosecurity"", ""#cybersecurity"", ""#threatintel"", ""#threatintelligence"", ""#hacking"", ""#cybernews"", ""#cyberattack"", ""#threathunting"", ""#cloudsecurity"", ""#cloudcomputing"", ""#malware"", ""#ransomware"", ""#devops"", ""#dfir"", ""#cyber"")","Episode 1093 – Tesla Issues A Recall Over A Software Bug infosec infosecurity cybersecurity threatintel threatintelligence hacking cybernews cyberattack threathunting cloudsecurity cloudcomputing malware ransomware devops dfir cyber","-0.5","negative"
"Tue Nov 02 15:52:06 +0000 2021","1455563377107996673","@flowersforyuuji u just wanted to show off ur elon musk book","NA","1383829149568012288","170",NA,NA,"@flowersforyuuji u just wanted to show off ur elon musk book","c(""@flowersforyuuji"", ""u"", ""just"", ""wanted"", ""to"", ""show"", ""off"", ""ur"", ""elon"", ""musk"", ""book"")","flowersforyuuji u just wanted to show off ur elon musk book","0","neutral"
"Tue Nov 02 15:52:07 +0000 2021","1455563378068316168","@elonmusk .@elonmusk I wrote a musical about the space race and it's being produced by a major university. it's goi… https://t.co/2FUVkHfd9m","NA","938535989219168257","144",NA,"@elonmusk .@elonmusk I wrote a musical about the space race and it's being produced by a major university. it's going to change the world. I want you part of it. I've flown chase plane missions for Space X. Let's talk.","@elonmusk .@elonmusk I wrote a musical about the space race and it's being produced by a major university. it's going to change the world. I want you part of it. I've flown chase plane missions for Space X. Let's talk.","c(""@elonmusk"", ""elonmusk"", ""i"", ""wrote"", ""a"", ""musical"", ""about"", ""the"", ""space"", ""race"", ""and"", ""its"", ""being"", ""produced"", ""by"", ""a"", ""major"", ""university"", ""its"", ""going"", ""to"", ""change"", ""the"", ""world"", ""i"", ""want"", ""you"", ""part"", ""of"", ""it"", ""ive"", ""flown"", ""chase"", ""plane"", ""missions"", ""for"", ""space"", ""x"", ""lets"", ""talk"")","elonmusk .elonmusk I wrote a musical about the space race and it's being produced by a major university. it's going to change the world. I want you part of it. I've flown chase plane missions for Space X. Let's talk.","2","positive"
"Tue Nov 02 15:52:07 +0000 2021","1455563379829993476","Tesla software recall may head off fight with US regulators https://t.co/5aeKtNW0sY","NA","15761637","80141",NA,NA,"Tesla software recall may head off fight with US regulators https://t.co/5aeKtNW0sY","c(""tesla"", ""software"", ""recall"", ""may"", ""head"", ""off"", ""fight"", ""with"", ""us"", ""regulators"", ""https://t.co/5aeKtNW0sY"")","Tesla software recall may head off fight with US regulators ","-0.5","negative"
"Tue Nov 02 15:52:07 +0000 2021","1455563380484448257","@loveoceanzz @Bybit_Official shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk @shibainuart @Shibtoken… https://t.co/wg7EFyFwRp","NA","1406931076082278404","13",NA,"@loveoceanzz @Bybit_Official shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk @shibainuart @Shibtoken @ShytoshiKusama 

when will you stop lying","@loveoceanzz @Bybit_Official shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk @shibainuart @Shibtoken @ShytoshiKusama 

when will you stop lying","c(""@loveoceanzz"", ""@BybitOfficial"", ""shiba"", ""is"", ""sinking"", ""#SHIB"", ""#ShibaSwap"", ""#shiba"", ""@elonmusk"", ""@shibainuart"", ""@Shibtoken"", ""@ShytoshiKusama"", ""when"", ""will"", ""you"", ""stop"", ""lying"")","loveoceanzz Bybit_Official shiba is sinking SHIB ShibaSwap shiba elonmusk shibainuart Shibtoken ShytoshiKusama 

when will you stop lying","-1.15","negative"
"Tue Nov 02 15:52:08 +0000 2021","1455563383474778121","Giving away gold here. When Tesla stock goes up over 5% in a day it indicates that inexperienced investors are buyi… https://t.co/QL6c1LIBSo","NA","1039607262229065728","4198",NA,"Giving away gold here. When Tesla stock goes up over 5% in a day it indicates that inexperienced investors are buying in response to social proof. Large, professional investors will manipulate the stock, scare the new investors and buy back at a discount.

https://t.co/rLIShwPJ4M","Giving away gold here. When Tesla stock goes up over 5% in a day it indicates that inexperienced investors are buying in response to social proof. Large, professional investors will manipulate the stock, scare the new investors and buy back at a discount.

https://t.co/rLIShwPJ4M","c(""giving"", ""away"", ""gold"", ""here"", ""when"", ""tesla"", ""stock"", ""goes"", ""up"", ""over"", ""5"", ""in"", ""a"", ""day"", ""it"", ""indicates"", ""that"", ""inexperienced"", ""investors"", ""are"", ""buying"", ""in"", ""response"", ""to"", ""social"", ""proof"", ""large"", ""professional"", ""investors"", ""will"", ""manipulate"", ""the"", ""stock"", ""scare"", ""the"", ""new"", ""investors"", ""and"", ""buy"", ""back"", ""at"", ""a"", ""discount"", ""https://t.co/rLIShwPJ4M"")","Giving away gold here. When Tesla stock goes up over 5% in a day it indicates that inexperienced investors are buying in response to social proof. Large, professional investors will manipulate the stock, scare the new investors and buy back at a discount.

","0.6","positive"
"Tue Nov 02 15:52:08 +0000 2021","1455563384418705414","@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really… https://t.co/JjqOduJRyE","NA","1435235942189740033","2",NA,"@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) https://t.co/yCB8PfCd25","@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) https://t.co/yCB8PfCd25","c(""@elonmusk"", ""dear"", ""@elonmusk"", ""plz"", ""buy"", ""these"", ""artworks"", ""which"", ""are"", ""designed"", ""by"", ""me"", ""worth"", ""5"", ""million"", ""dollars"", ""i"", ""would"", ""really"", ""appreciate"", ""it"", ""heart"", ""exclamation"", ""contact"", ""me"", ""on"", ""whatsapp"", ""+92"", ""340"", ""2824220"", ""it"", ""will"", ""be"", ""delivered"", ""in"", ""high"", ""quality"", ""https://t.co/yCB8PfCd25"")","elonmusk Dear elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) ","2.15","positive"
"Tue Nov 02 15:52:08 +0000 2021","1455563385781686278","@elonmusk new uni, I'm expecting that ozone layer rebuild soon <U+0001F430><U+0001F918>","NA","1132952116832555013","33",NA,NA,"@elonmusk new uni, I'm expecting that ozone layer rebuild soon <U+0001F430><U+0001F918>","c(""@elonmusk"", ""new"", ""uni"", ""im"", ""expecting"", ""that"", ""ozone"", ""layer"", ""rebuild"", ""soon"", ""<U+0001F430><U+0001F918>"")","elonmusk new uni, I'm expecting that ozone layer rebuild soon <U+0001F430><U+0001F918>","0.8","positive"
"Tue Nov 02 15:52:11 +0000 2021","1455563397534142470","@elonmusk  we are going to fly with our gravity, with our earth gravity  we think think without gravity without air conspiracy theories.","NA","1410962388510154753","2",NA,NA,"@elonmusk  we are going to fly with our gravity, with our earth gravity  we think think without gravity without air conspiracy theories.","c(""@elonmusk"", ""we"", ""are"", ""going"", ""to"", ""fly"", ""with"", ""our"", ""gravity"", ""with"", ""our"", ""earth"", ""gravity"", ""we"", ""think"", ""think"", ""without"", ""gravity"", ""without"", ""air"", ""conspiracy"", ""theories"")","elonmusk  we are going to fly with our gravity, with our earth gravity  we think think without gravity without air conspiracy theories.","-0.5","negative"
"Tue Nov 02 15:52:12 +0000 2021","1455563402210779151","Can’t believe Tesla popped like 250B off this deal with Hertz that doesn’t even exist","NA","257211283","625",NA,NA,"Can’t believe Tesla popped like 250B off this deal with Hertz that doesn’t even exist","c(""cant"", ""believe"", ""tesla"", ""popped"", ""like"", ""250b"", ""off"", ""this"", ""deal"", ""with"", ""hertz"", ""that"", ""doesnt"", ""even"", ""exist"")","Can’t believe Tesla popped like 250B off this deal with Hertz that doesn’t even exist","0.75","positive"
"Tue Nov 02 15:52:13 +0000 2021","1455563406619004935","@elonmusk @elonmusk I wrote a musical about the space race and it's being produced by a major university. it's goin… https://t.co/GFJ5BHXXc6","NA","938535989219168257","144",NA,"@elonmusk @elonmusk I wrote a musical about the space race and it's being produced by a major university. it's going to change the world. I want you part of it. I've flown chase plane missions for Space X. Let's talk.","@elonmusk @elonmusk I wrote a musical about the space race and it's being produced by a major university. it's going to change the world. I want you part of it. I've flown chase plane missions for Space X. Let's talk.","c(""@elonmusk"", ""@elonmusk"", ""i"", ""wrote"", ""a"", ""musical"", ""about"", ""the"", ""space"", ""race"", ""and"", ""its"", ""being"", ""produced"", ""by"", ""a"", ""major"", ""university"", ""its"", ""going"", ""to"", ""change"", ""the"", ""world"", ""i"", ""want"", ""you"", ""part"", ""of"", ""it"", ""ive"", ""flown"", ""chase"", ""plane"", ""missions"", ""for"", ""space"", ""x"", ""lets"", ""talk"")","elonmusk elonmusk I wrote a musical about the space race and it's being produced by a major university. it's going to change the world. I want you part of it. I've flown chase plane missions for Space X. Let's talk.","2","positive"
"Tue Nov 02 15:52:14 +0000 2021","1455563408032481280","And? What the fuck is that any of our business. And why the fuck are you guys up elons ass when there's Bezos, a 3T… https://t.co/qsmTXkoQTY","NA","1346681953852870656","1925",NA,"And? What the fuck is that any of our business. And why the fuck are you guys up elons ass when there's Bezos, a 3T worthless bill, Soros, the Rothschilds etc. Oh thats right that's because they're all your guys financial backers in destroying OUR country. Fuck off Steven.","And? What the fuck is that any of our business. And why the fuck are you guys up elons ass when there's Bezos, a 3T worthless bill, Soros, the Rothschilds etc. Oh thats right that's because they're all your guys financial backers in destroying OUR country. Fuck off Steven.","c(""and"", ""what"", ""the"", ""fuck"", ""is"", ""that"", ""any"", ""of"", ""our"", ""business"", ""and"", ""why"", ""the"", ""fuck"", ""are"", ""you"", ""guys"", ""up"", ""elons"", ""ass"", ""when"", ""theres"", ""bezos"", ""a"", ""3t"", ""worthless"", ""bill"", ""soros"", ""the"", ""rothschilds"", ""etc"", ""oh"", ""thats"", ""right"", ""thats"", ""because"", ""theyre"", ""all"", ""your"", ""guys"", ""financial"", ""backers"", ""in"", ""destroying"", ""our"", ""country"", ""fuck"", ""off"", ""steven"")","And? What the fuck is that any of our business. And why the fuck are you guys up elons ass when there's Bezos, a 3T worthless bill, Soros, the Rothschilds etc. Oh thats right that's because they're all your guys financial backers in destroying OUR country. Fuck off Steven.","-2.45","negative"
"Tue Nov 02 15:52:15 +0000 2021","1455563412411457544","@sheepartNFT @FortunateYouth @shibainuart @Dezaxe @Shibtoken shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk… https://t.co/u56y4ITWCL","NA","1406931076082278404","13",NA,"@sheepartNFT @FortunateYouth @shibainuart @Dezaxe @Shibtoken shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk @shibainuart @Shibtoken @ShytoshiKusama 

when will you stop lying","@sheepartNFT @FortunateYouth @shibainuart @Dezaxe @Shibtoken shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk @shibainuart @Shibtoken @ShytoshiKusama 

when will you stop lying","c(""@sheepartNFT"", ""@FortunateYouth"", ""@shibainuart"", ""@Dezaxe"", ""@Shibtoken"", ""shiba"", ""is"", ""sinking"", ""#SHIB"", ""#ShibaSwap"", ""#shiba"", ""@elonmusk"", ""@shibainuart"", ""@Shibtoken"", ""@ShytoshiKusama"", ""when"", ""will"", ""you"", ""stop"", ""lying"")","sheepartNFT FortunateYouth shibainuart Dezaxe Shibtoken shiba is sinking SHIB ShibaSwap shiba elonmusk shibainuart Shibtoken ShytoshiKusama 

when will you stop lying","-1.15","negative"
"Tue Nov 02 15:52:15 +0000 2021","1455563414361845760","How many movies, history books, theologies have to be made before you people understand what evil really is","NA","100023317","63",NA,NA,"How many movies, history books, theologies have to be made before you people understand what evil really is","c(""how"", ""many"", ""movies"", ""history"", ""books"", ""theologies"", ""have"", ""to"", ""be"", ""made"", ""before"", ""you"", ""people"", ""understand"", ""what"", ""evil"", ""really"", ""is"")","How many movies, history books, theologies have to be made before you people understand what evil really is","-0.75","negative"
"Tue Nov 02 15:52:15 +0000 2021","1455563415150370823","Show how $6B will solve world hunger, and I'll donate it: Elon Musk to United Nations | CBC News… https://t.co/teIu9CZ6nH","NA","14737210","979",NA,"Show how $6B will solve world hunger, and I'll donate it: Elon Musk to United Nations | CBC News https://t.co/xppSGSD6E6 #ElonMusk #UNWorldFoodProgram #Tesla #WorldHunger #Hunger #billionaires #UN #cdnpoli #snrtg","Show how $6B will solve world hunger, and I'll donate it: Elon Musk to United Nations | CBC News https://t.co/xppSGSD6E6 #ElonMusk #UNWorldFoodProgram #Tesla #WorldHunger #Hunger #billionaires #UN #cdnpoli #snrtg","c(""show"", ""how"", ""$6b"", ""will"", ""solve"", ""world"", ""hunger"", ""and"", ""ill"", ""donate"", ""it"", ""elon"", ""musk"", ""to"", ""united"", ""nations"", ""|"", ""cbc"", ""news"", ""https://t.co/xppSGSD6E6"", ""#ElonMusk"", ""#UNWorldFoodProgram"", ""#Tesla"", ""#WorldHunger"", ""#Hunger"", ""#billionaires"", ""#UN"", ""#cdnpoli"", ""#snrtg"")","Show how $6B will solve world hunger, and I'll donate it: Elon Musk to United Nations | CBC News ElonMusk UNWorldFoodProgram Tesla WorldHunger Hunger billionaires UN cdnpoli snrtg","0.7","positive"
"Tue Nov 02 15:52:15 +0000 2021","1455563415573966850","@Andrew_Kohtz @VirginiaSenator @ValueAnalyst1 @BillyM2k @elonmusk @zachkirkhorn They print money to buy bonds and t… https://t.co/r2fAsKkl5H","NA","1334191820553728008","5",NA,"@Andrew_Kohtz @VirginiaSenator @ValueAnalyst1 @BillyM2k @elonmusk @zachkirkhorn They print money to buy bonds and then get interested on their “investment”","@Andrew_Kohtz @VirginiaSenator @ValueAnalyst1 @BillyM2k @elonmusk @zachkirkhorn They print money to buy bonds and then get interested on their “investment”","c(""@AndrewKohtz"", ""@VirginiaSenator"", ""@ValueAnalyst1"", ""@BillyM2k"", ""@elonmusk"", ""@zachkirkhorn"", ""they"", ""print"", ""money"", ""to"", ""buy"", ""bonds"", ""and"", ""then"", ""get"", ""interested"", ""on"", ""their"", ""investment"")","Andrew_Kohtz VirginiaSenator ValueAnalyst1 BillyM2k elonmusk zachkirkhorn They print money to buy bonds and then get interested on their “investment”","1.1","positive"
"Tue Nov 02 15:52:17 +0000 2021","1455563420191842304","@elonmusk don't let anybody drag you into court to stand you against the judge. that's why i am not taking any of t… https://t.co/bJIGbIzvGa","NA","1454981105182982148","0",NA,"@elonmusk don't let anybody drag you into court to stand you against the judge. that's why i am not taking any of this mental health stuff to court. i'm waiting it out to get my guns, and i don't need them anyway to protect my property. who would attack me?","@elonmusk don't let anybody drag you into court to stand you against the judge. that's why i am not taking any of this mental health stuff to court. i'm waiting it out to get my guns, and i don't need them anyway to protect my property. who would attack me?","c(""@elonmusk"", ""dont"", ""let"", ""anybody"", ""drag"", ""you"", ""into"", ""court"", ""to"", ""stand"", ""you"", ""against"", ""the"", ""judge"", ""thats"", ""why"", ""i"", ""am"", ""not"", ""taking"", ""any"", ""of"", ""this"", ""mental"", ""health"", ""stuff"", ""to"", ""court"", ""im"", ""waiting"", ""it"", ""out"", ""to"", ""get"", ""my"", ""guns"", ""and"", ""i"", ""dont"", ""need"", ""them"", ""anyway"", ""to"", ""protect"", ""my"", ""property"", ""who"", ""would"", ""attack"", ""me"")","elonmusk don't let anybody drag you into court to stand you against the judge. that's why i am not taking any of this mental health stuff to court. i'm waiting it out to get my guns, and i don't need them anyway to protect my property. who would attack me?","-0.5","negative"
"Tue Nov 02 15:52:18 +0000 2021","1455563427334823938","@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really… https://t.co/YnSSOkunp1","NA","1435235942189740033","2",NA,"@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) https://t.co/gvKFB5NgAx","@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) https://t.co/gvKFB5NgAx","c(""@elonmusk"", ""dear"", ""@elonmusk"", ""plz"", ""buy"", ""these"", ""artworks"", ""which"", ""are"", ""designed"", ""by"", ""me"", ""worth"", ""5"", ""million"", ""dollars"", ""i"", ""would"", ""really"", ""appreciate"", ""it"", ""heart"", ""exclamation"", ""contact"", ""me"", ""on"", ""whatsapp"", ""+92"", ""340"", ""2824220"", ""it"", ""will"", ""be"", ""delivered"", ""in"", ""high"", ""quality"", ""https://t.co/gvKFB5NgAx"")","elonmusk Dear elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) ","2.15","positive"
